Time,Proton_V_nonlin,Proton_Np_nonlin,BX,BY,BZ
2020-01-01T10:16:50.403Z,306.0,4.45,5.03,-0.533,-0.358
2020-01-01T10:18:29.647Z,307.0,4.83,5.03,-0.472,-0.24
2020-01-01T10:20:08.891Z,307.0,4.67,5.01,-0.451,-0.208
2020-01-01T10:21:48.135Z,309.0,5.57,5.0,-0.315,-0.271
2020-01-01T10:23:27.378Z,315.0,7.99,4.98,-0.2,0.0598
2020-01-01T10:25:06.622Z,316.0,8.16,5.01,0.072,0.0883
2020-01-01T10:26:45.866Z,308.0,5.38,5.05,0.00145,0.0415
2020-01-01T10:30:04.354Z,308.0,5.06,5.0,0.269,0.337
2020-01-01T10:31:43.597Z,307.0,5.36,4.85,0.0167,0.132
2020-01-01T10:33:22.841Z,307.0,5.32,4.83,0.0648,0.491
2020-01-01T10:35:02.085Z,306.0,4.51,4.86,0.186,0.295
2020-01-01T10:36:41.329Z,309.0,6.21,4.92,0.00138,0.322
2020-01-01T10:38:20.572Z,306.0,5.15,4.89,0.0164,0.164
2020-01-01T10:39:59.816Z,309.0,6.18,4.91,0.395,0.273
2020-01-01T10:41:39.060Z,307.0,5.38,4.86,0.474,0.241
2020-01-01T10:43:18.304Z,306.0,4.82,4.92,0.00843,0.166
2020-01-01T10:44:57.547Z,311.0,7.95,4.83,-0.339,0.302
2020-01-01T10:46:36.791Z,307.0,5.78,4.84,0.282,0.228
2020-01-01T10:48:12.933Z,305.0,4.96,4.79,0.349,0.0862
2020-01-01T10:49:52.177Z,306.0,4.93,4.8,0.539,0.072
2020-01-01T10:51:31.421Z,310.0,6.3,4.5,1.08,0.356
2020-01-01T10:53:10.665Z,308.0,4.93,4.4,0.882,0.205
2020-01-01T10:54:49.908Z,309.0,5.43,4.39,0.513,0.323
2020-01-01T10:56:26.051Z,308.0,5.32,4.37,-0.198,0.587
2020-01-01T10:58:05.295Z,306.0,4.47,4.41,-0.295,0.607
2020-01-01T10:59:44.538Z,318.0,8.99,4.26,0.0661,0.628
2020-01-01T11:01:23.782Z,321.0,10.1,4.25,-0.0744,0.524
2020-01-01T11:03:03.026Z,319.0,9.46,4.08,-0.438,0.946
2020-01-01T11:04:42.270Z,319.0,9.95,3.92,-0.85,0.886
2020-01-01T11:06:21.513Z,318.0,9.95,3.94,-0.87,0.682
2020-01-01T11:08:00.757Z,310.0,6.28,4.16,-0.991,0.475
2020-01-01T11:09:40.001Z,309.0,5.86,4.44,-0.74,-0.0778
2020-01-01T11:11:22.346Z,318.0,9.63,4.05,-1.17,-0.0932
2020-01-01T11:13:01.590Z,319.0,9.44,4.0,-1.38,0.506
2020-01-01T11:14:40.833Z,319.0,9.63,4.01,-1.25,0.401
2020-01-01T11:16:20.077Z,310.0,7.05,4.05,-0.971,0.446
2020-01-01T11:17:59.321Z,319.0,10.2,4.05,-0.934,0.331
2020-01-01T11:19:38.565Z,310.0,6.74,4.12,-0.592,0.338
2020-01-01T11:21:17.808Z,319.0,10.1,3.88,-1.39,0.175
2020-01-01T11:22:57.052Z,318.0,9.69,3.86,-1.57,0.29
2020-01-01T11:24:36.296Z,321.0,9.69,3.74,-1.93,-0.0073
2020-01-01T11:26:15.540Z,321.0,9.81,3.87,-1.82,0.0148
2020-01-01T11:27:54.784Z,321.0,9.54,4.02,-1.66,-0.259
2020-01-01T11:29:34.027Z,316.0,8.33,4.42,-1.21,0.121
2020-01-01T11:31:13.271Z,320.0,9.77,4.14,-0.168,1.54
2020-01-01T11:32:52.515Z,311.0,5.36,4.21,-0.2,1.82
2020-01-01T11:34:31.759Z,321.0,9.43,4.12,-0.263,1.86
2020-01-01T11:36:11.002Z,320.0,9.59,3.99,-0.275,1.93
2020-01-01T11:37:47.145Z,318.0,9.35,3.88,-0.0832,2.05
2020-01-01T11:39:26.388Z,322.0,9.8,3.53,-0.23,2.54
2020-01-01T11:41:05.632Z,321.0,9.91,3.55,0.153,2.22
2020-01-01T11:42:44.876Z,321.0,9.17,3.63,-0.113,2.29
2020-01-01T11:44:24.120Z,320.0,10.0,3.6,-0.427,2.05
2020-01-01T11:49:21.851Z,318.0,9.55,3.75,-0.319,1.81
2020-01-01T11:51:01.095Z,320.0,10.2,3.69,-0.0441,1.93
2020-01-01T11:52:43.440Z,317.0,8.4,3.83,-0.868,1.81
2020-01-01T11:54:22.684Z,317.0,8.03,3.61,-0.727,1.77
2020-01-01T11:56:01.927Z,317.0,8.74,3.47,-2.03,0.858
2020-01-01T11:57:41.171Z,321.0,9.62,3.39,0.438,1.8
2020-01-01T11:59:20.415Z,320.0,8.95,3.48,0.657,1.98
2020-01-01T12:00:59.659Z,320.0,8.57,3.48,0.568,1.99
2020-01-01T12:02:38.902Z,313.0,6.84,3.59,0.657,1.7
2020-01-01T12:04:18.146Z,319.0,8.67,3.51,0.679,1.95
2020-01-01T12:05:57.390Z,320.0,9.37,3.2,1.58,1.84
2020-01-01T12:07:36.634Z,321.0,9.53,2.75,-1.57,-0.558
2020-01-01T12:09:15.878Z,319.0,8.87,2.19,-2.79,-1.54
2020-01-01T12:10:52.020Z,323.0,9.23,1.59,-2.93,-1.88
2020-01-01T12:12:31.264Z,317.0,9.11,2.09,-2.91,-1.13
2020-01-01T12:14:10.507Z,320.0,8.88,2.44,-2.76,-1.15
2020-01-01T12:15:49.751Z,324.0,8.86,1.68,-3.17,-1.32
2020-01-01T12:17:28.995Z,323.0,10.1,2.78,-2.55,-0.79
2020-01-01T12:19:05.137Z,329.0,9.34,2.89,-2.67,-0.531
2020-01-01T12:20:44.381Z,329.0,8.6,2.58,-2.73,-1.24
2020-01-01T12:22:23.625Z,328.0,8.78,2.48,-2.51,-1.61
2020-01-01T12:24:02.869Z,329.0,9.41,1.9,-2.82,-1.69
2020-01-01T12:25:42.112Z,326.0,8.84,1.59,-3.08,-1.88
2020-01-01T12:27:21.356Z,330.0,9.29,1.98,-3.06,-1.38
2020-01-01T12:29:00.600Z,324.0,9.0,2.87,-2.46,-0.467
2020-01-01T12:30:39.844Z,328.0,9.6,1.99,-2.96,-1.35
2020-01-01T12:32:19.087Z,331.0,9.26,1.17,-3.04,-1.98
2020-01-01T12:33:58.331Z,332.0,8.73,1.84,-2.79,-1.69
2020-01-01T12:35:37.575Z,330.0,9.14,0.789,-3.26,-0.828
2020-01-01T12:37:16.819Z,338.0,9.53,-0.289,-3.54,-1.29
2020-01-01T12:38:56.063Z,339.0,8.98,-0.344,-3.26,-1.9
2020-01-01T12:40:35.306Z,336.0,9.4,0.0675,-3.07,-2.29
2020-01-01T12:42:14.550Z,334.0,8.5,0.677,-3.27,-1.68
2020-01-01T12:43:53.794Z,331.0,9.43,0.916,-3.54,-1.27
2020-01-01T12:45:33.038Z,333.0,9.3,0.61,-3.58,-1.49
2020-01-01T12:47:12.281Z,334.0,9.62,0.347,-3.22,-2.12
2020-01-01T12:48:51.525Z,334.0,9.79,0.313,-3.2,-2.13
2020-01-01T12:50:30.769Z,332.0,9.51,0.611,-3.17,-1.97
2020-01-01T12:52:10.013Z,337.0,9.51,0.0953,-3.4,-1.83
2020-01-01T12:53:49.256Z,338.0,9.52,-0.33,-3.17,-2.08
2020-01-01T12:55:28.500Z,338.0,9.59,-0.279,-3.14,-2.24
2020-01-01T12:57:07.744Z,337.0,9.52,-0.779,-2.98,-2.7
2020-01-01T12:58:46.988Z,336.0,9.39,0.0192,-3.2,-2.37
2020-01-01T13:00:26.232Z,336.0,10.1,-0.00223,-3.23,-2.45
2020-01-01T13:02:05.475Z,330.0,9.14,0.925,-3.17,-2.08
2020-01-01T13:03:44.719Z,335.0,10.2,0.383,-3.1,-2.16
2020-01-01T13:05:23.963Z,333.0,9.34,0.644,-3.15,-2.25
2020-01-01T13:07:03.207Z,340.0,9.89,-0.833,-2.81,-2.36
2020-01-01T13:08:42.450Z,349.0,9.4,-2.39,-2.29,-1.9
2020-01-01T13:10:21.694Z,349.0,9.78,-2.38,-2.19,-1.97
2020-01-01T13:12:00.938Z,352.0,9.87,-3.07,-1.85,-1.67
2020-01-01T13:13:40.182Z,349.0,9.96,-2.72,-2.04,-1.91
2020-01-01T13:15:19.425Z,346.0,9.92,-2.0,-1.93,-2.41
2020-01-01T13:16:58.669Z,350.0,9.12,-3.27,-0.524,-1.82
2020-01-01T13:18:37.913Z,347.0,8.68,-2.38,-2.2,-1.86
2020-01-01T13:20:17.157Z,345.0,9.4,-1.98,-2.58,-2.01
2020-01-01T13:21:56.401Z,345.0,9.47,-1.88,-1.63,-1.87
2020-01-01T13:23:35.644Z,343.0,9.82,-1.67,-2.01,-1.7
2020-01-01T13:25:14.888Z,345.0,9.34,-2.01,-1.74,-1.75
2020-01-01T13:26:54.132Z,344.0,9.93,-1.52,-2.02,-2.0
2020-01-01T13:28:33.376Z,341.0,8.26,-1.16,-2.03,-1.96
2020-01-01T13:30:09.518Z,327.0,9.74,2.1,-1.8,-0.953
2020-01-01T13:31:48.762Z,328.0,9.59,4.0,-0.169,0.544
2020-01-01T13:33:28.006Z,331.0,9.17,4.31,0.763,1.5
2020-01-01T13:35:07.249Z,330.0,8.88,4.39,0.522,1.28
2020-01-01T13:36:46.493Z,330.0,8.96,4.4,0.678,1.31
2020-01-01T13:38:25.737Z,330.0,9.01,4.25,0.724,1.56
2020-01-01T13:40:04.981Z,329.0,9.34,4.16,0.749,1.52
2020-01-01T13:41:44.224Z,329.0,8.98,4.16,0.629,1.73
2020-01-01T13:43:23.468Z,329.0,9.02,4.17,0.558,1.57
2020-01-01T13:45:02.712Z,328.0,9.06,4.1,0.604,1.54
2020-01-01T13:46:41.956Z,330.0,9.14,4.16,0.418,1.43
2020-01-01T13:48:21.200Z,329.0,8.89,4.12,0.368,1.48
2020-01-01T13:50:00.443Z,328.0,8.95,4.22,0.189,1.21
2020-01-01T13:51:39.687Z,328.0,8.84,4.28,0.194,1.14
2020-01-01T13:53:18.931Z,328.0,8.68,4.24,0.338,1.32
2020-01-01T13:54:58.175Z,328.0,8.64,4.26,0.297,1.31
2020-01-01T13:56:37.418Z,328.0,8.88,4.26,0.318,1.32
2020-01-01T13:58:16.662Z,328.0,8.9,4.21,0.365,1.17
2020-01-01T13:59:55.906Z,327.0,9.09,4.29,0.073,0.775
2020-01-01T14:01:35.150Z,327.0,8.89,4.3,-0.114,0.788
2020-01-01T14:03:14.393Z,327.0,9.45,4.15,0.365,1.15
2020-01-01T14:04:53.637Z,327.0,9.08,4.18,0.311,1.17
2020-01-01T14:06:32.881Z,327.0,9.15,4.16,0.478,1.07
2020-01-01T14:08:09.023Z,326.0,8.83,4.24,0.606,0.914
2020-01-01T14:09:48.267Z,327.0,9.02,4.24,0.513,0.852
2020-01-01T14:11:27.511Z,326.0,9.14,4.28,0.261,0.809
2020-01-01T14:13:06.755Z,327.0,8.96,4.29,0.037,0.724
2020-01-01T14:14:45.999Z,327.0,8.88,4.37,0.0303,0.702
2020-01-01T14:16:25.242Z,327.0,8.92,4.41,-0.287,0.621
2020-01-01T14:18:04.486Z,327.0,8.87,4.43,-0.324,0.559
2020-01-01T14:19:43.730Z,327.0,8.8,4.44,-0.42,0.582
2020-01-01T14:21:22.974Z,327.0,8.87,4.38,-0.688,0.669
2020-01-01T14:23:05.319Z,327.0,8.98,4.39,-0.686,0.493
2020-01-01T14:24:44.562Z,327.0,8.89,4.36,-0.804,0.501
2020-01-01T14:26:23.806Z,326.0,8.54,4.4,-0.731,0.54
2020-01-01T14:28:03.050Z,324.0,8.14,4.48,-0.248,0.81
2020-01-01T14:29:42.294Z,325.0,8.36,4.46,-0.612,0.61
2020-01-01T14:31:21.538Z,326.0,8.55,4.4,-1.06,0.34
2020-01-01T14:33:00.781Z,326.0,8.55,4.37,-1.01,0.472
2020-01-01T14:34:40.025Z,326.0,8.71,4.36,-0.944,0.473
2020-01-01T14:36:19.269Z,326.0,8.82,4.37,-0.92,0.538
2020-01-01T14:37:58.513Z,325.0,8.47,4.39,-0.841,0.589
2020-01-01T14:39:37.756Z,325.0,8.36,4.39,-0.663,0.857
2020-01-01T14:41:17.000Z,325.0,8.05,4.43,-0.598,0.683
2020-01-01T14:42:56.244Z,328.0,8.43,4.24,-1.27,0.266
2020-01-01T14:44:35.488Z,321.0,6.18,4.45,-0.799,0.736
2020-01-01T14:46:14.732Z,325.0,8.21,4.24,-1.69,0.42
2020-01-01T14:47:53.975Z,326.0,8.09,4.2,-1.53,0.899
2020-01-01T14:49:30.118Z,326.0,7.72,4.27,-1.55,0.346
2020-01-01T14:51:09.361Z,322.0,6.3,4.38,-1.29,-0.32
2020-01-01T14:52:48.605Z,326.0,8.25,4.36,-1.24,-0.514
2020-01-01T14:54:27.849Z,322.0,5.79,4.14,-1.52,-0.77
2020-01-01T14:56:07.093Z,319.0,5.65,4.41,-0.688,0.0372
2020-01-01T14:57:46.337Z,325.0,7.71,4.39,-0.927,-0.119
2020-01-01T14:59:25.580Z,320.0,5.47,4.27,-1.24,-0.586
2020-01-01T15:01:04.824Z,321.0,5.68,4.18,-1.15,-1.02
2020-01-01T15:02:44.068Z,325.0,5.79,3.99,-1.28,-1.27
2020-01-01T15:04:26.413Z,324.0,5.58,3.82,-1.44,-1.6
2020-01-01T15:06:05.657Z,326.0,7.91,3.97,-1.8,-1.06
2020-01-01T15:07:44.901Z,323.0,6.13,3.89,-1.8,-0.92
2020-01-01T15:09:24.144Z,328.0,8.26,3.86,-1.8,-1.01
2020-01-01T15:11:03.388Z,327.0,8.33,3.55,-2.27,-0.579
2020-01-01T15:12:42.632Z,327.0,8.21,3.71,-2.16,-0.589
2020-01-01T15:14:21.876Z,329.0,8.85,3.38,-2.29,-0.571
2020-01-01T15:16:01.119Z,329.0,8.7,3.36,-2.75,-0.287
2020-01-01T15:17:40.363Z,329.0,9.18,3.21,-2.7,-0.214
2020-01-01T15:19:19.607Z,329.0,9.24,3.47,-2.21,-0.741
2020-01-01T15:20:58.851Z,327.0,9.12,3.61,-1.88,-0.912
2020-01-01T15:22:34.993Z,328.0,9.5,3.54,-1.68,-1.43
2020-01-01T15:24:14.237Z,328.0,9.01,3.51,-1.74,-1.57
2020-01-01T15:25:53.481Z,329.0,9.47,3.41,-2.24,-0.794
2020-01-01T15:27:32.724Z,330.0,9.42,3.01,-2.73,-0.482
2020-01-01T15:29:11.968Z,329.0,9.14,3.17,-2.52,-0.838
2020-01-01T15:30:48.111Z,333.0,9.49,2.58,-3.05,-0.742
2020-01-01T15:32:27.354Z,334.0,9.15,2.57,-3.12,-0.8
2020-01-01T15:34:06.598Z,334.0,9.27,2.31,-3.25,-1.0
2020-01-01T15:35:45.842Z,334.0,9.22,2.19,-3.27,-1.11
2020-01-01T15:37:25.086Z,333.0,8.77,2.43,-3.14,-1.14
2020-01-01T15:39:04.330Z,329.0,9.3,2.99,-2.7,-0.777
2020-01-01T15:40:43.573Z,330.0,9.15,3.16,-2.49,-0.972
2020-01-01T15:42:22.817Z,330.0,9.19,2.92,-2.67,-1.21
2020-01-01T15:44:02.061Z,331.0,8.99,2.61,-2.71,-1.63
2020-01-01T15:45:41.305Z,333.0,9.13,2.32,-2.63,-2.1
2020-01-01T15:47:20.548Z,331.0,8.79,2.86,-2.4,-1.01
2020-01-01T15:48:59.792Z,327.0,9.54,3.23,-1.9,1.38
2020-01-01T15:50:39.036Z,326.0,9.6,3.36,-1.72,1.43
2020-01-01T15:52:18.280Z,328.0,9.79,3.24,-2.02,1.04
2020-01-01T15:55:36.767Z,329.0,9.94,3.31,-2.25,1.07
2020-01-01T15:57:16.011Z,328.0,9.68,3.21,-2.41,0.607
2020-01-01T15:58:55.255Z,325.0,9.26,3.38,-2.5,0.605
2020-01-01T16:00:34.499Z,325.0,9.02,3.34,-2.63,0.332
2020-01-01T16:02:13.742Z,326.0,9.16,3.27,-2.69,0.0788
2020-01-01T16:03:52.986Z,328.0,8.75,3.3,-2.74,0.00228
2020-01-01T16:05:32.230Z,327.0,8.97,3.21,-2.82,-0.253
2020-01-01T16:07:11.474Z,327.0,8.69,3.27,-2.82,-0.223
2020-01-01T16:08:50.717Z,327.0,8.75,3.26,-2.89,-0.38
2020-01-01T16:10:29.961Z,327.0,8.5,3.23,-2.93,-0.421
2020-01-01T16:12:09.205Z,331.0,9.87,2.8,-2.76,-0.67
2020-01-01T16:13:48.449Z,328.0,9.5,2.68,-2.93,-1.01
2020-01-01T16:15:27.693Z,329.0,10.5,2.63,-2.79,-0.893
2020-01-01T16:17:06.936Z,330.0,10.1,2.74,-2.65,-0.664
2020-01-01T16:18:46.180Z,331.0,10.2,2.79,-2.46,-0.522
2020-01-01T16:20:25.424Z,331.0,10.2,2.78,-2.49,-0.437
2020-01-01T16:22:04.668Z,331.0,10.4,2.77,-2.46,-0.518
2020-01-01T16:23:43.912Z,330.0,10.1,2.91,-2.64,-0.513
2020-01-01T16:25:23.155Z,328.0,9.0,3.12,-2.7,-0.606
2020-01-01T16:27:02.399Z,328.0,9.57,3.01,-2.56,-0.596
2020-01-01T16:28:41.643Z,330.0,10.5,2.81,-2.4,-0.439
2020-01-01T16:30:20.887Z,331.0,10.7,2.76,-2.24,-0.374
2020-01-01T16:32:00.130Z,330.0,11.1,2.74,-2.26,-0.421
2020-01-01T16:33:39.374Z,330.0,10.7,2.82,-2.21,-0.205
2020-01-01T16:35:18.618Z,330.0,10.6,2.9,-2.12,-0.168
2020-01-01T16:36:57.862Z,329.0,11.2,2.7,-1.93,-0.163
2020-01-01T16:38:37.106Z,329.0,11.2,2.77,-1.72,-0.145
2020-01-01T16:40:16.349Z,329.0,11.2,2.83,-1.86,-0.357
2020-01-01T16:41:52.492Z,329.0,10.6,2.92,-2.02,-0.349
2020-01-01T16:43:31.736Z,329.0,10.5,3.06,-1.95,-0.322
2020-01-01T16:45:10.979Z,329.0,10.5,3.11,-1.96,-0.319
2020-01-01T16:46:50.223Z,327.0,9.08,3.32,-2.08,-0.172
2020-01-01T16:48:29.467Z,328.0,10.6,3.05,-2.06,-0.125
2020-01-01T16:50:08.711Z,329.0,10.2,3.03,-2.1,-0.0428
2020-01-01T16:51:47.955Z,328.0,10.5,3.02,-1.85,0.0809
2020-01-01T16:53:27.198Z,329.0,11.2,2.46,-2.12,-0.334
2020-01-01T16:55:06.442Z,329.0,11.6,2.3,-2.2,-0.475
2020-01-01T16:56:45.686Z,329.0,11.4,2.28,-2.24,-0.476
2020-01-01T16:58:24.930Z,329.0,11.4,2.29,-2.17,-0.483
2020-01-01T17:00:04.173Z,329.0,11.4,2.54,-2.2,-0.296
2020-01-01T17:01:43.417Z,326.0,8.32,3.07,-2.12,0.523
2020-01-01T17:03:22.661Z,328.0,10.4,3.02,-2.24,0.519
2020-01-01T17:05:01.905Z,327.0,10.1,3.11,-2.22,0.574
2020-01-01T17:06:41.149Z,329.0,10.5,2.48,-2.21,-0.209
2020-01-01T17:08:20.392Z,329.0,11.0,2.55,-2.13,-0.165
2020-01-01T17:09:59.636Z,329.0,11.2,2.61,-2.0,-0.0562
2020-01-01T17:11:38.880Z,329.0,11.1,2.77,-1.76,0.217
2020-01-01T17:13:18.124Z,329.0,11.3,2.76,-1.73,0.072
2020-01-01T17:14:57.368Z,329.0,11.4,2.58,-1.65,0.114
2020-01-01T17:16:36.611Z,329.0,11.8,2.36,-1.9,-0.415
2020-01-01T17:18:15.855Z,329.0,11.8,2.33,-1.87,-0.386
2020-01-01T17:19:51.998Z,329.0,11.9,2.3,-1.86,-0.351
2020-01-01T17:21:31.241Z,329.0,12.1,2.34,-1.91,-0.325
2020-01-01T17:23:10.485Z,327.0,11.3,2.35,-2.08,-0.477
2020-01-01T17:24:49.729Z,326.0,12.6,2.02,-1.8,-0.324
2020-01-01T17:26:28.973Z,327.0,12.4,2.08,-1.87,-0.194
2020-01-01T17:28:08.217Z,327.0,12.1,2.13,-1.92,-0.206
2020-01-01T17:29:47.460Z,327.0,12.0,2.16,-1.93,-0.331
2020-01-01T17:31:26.704Z,327.0,12.5,2.1,-1.8,-0.0693
2020-01-01T17:33:05.948Z,326.0,12.4,2.1,-1.83,-0.0923
2020-01-01T17:34:45.192Z,327.0,12.4,2.15,-1.87,-0.0263
2020-01-01T17:36:24.435Z,327.0,12.1,2.09,-1.89,0.157
2020-01-01T17:38:03.679Z,327.0,12.4,2.07,-1.92,0.195
2020-01-01T17:39:42.923Z,327.0,12.2,2.07,-1.86,0.196
2020-01-01T17:41:22.167Z,327.0,12.1,2.06,-1.93,0.203
2020-01-01T17:43:01.411Z,327.0,12.0,2.07,-1.91,0.154
2020-01-01T17:44:40.654Z,327.0,12.3,2.07,-1.78,0.0872
2020-01-01T17:46:19.898Z,327.0,12.4,2.04,-1.74,0.117
2020-01-01T17:47:59.142Z,327.0,12.3,2.04,-1.81,0.0258
2020-01-01T17:49:35.284Z,327.0,12.3,2.04,-1.81,-0.0272
2020-01-01T17:51:14.528Z,326.0,12.2,2.01,-1.84,-0.0867
2020-01-01T17:52:53.772Z,326.0,12.4,2.02,-1.83,-0.0689
2020-01-01T17:54:33.016Z,325.0,12.7,2.04,-1.82,-0.0408
2020-01-01T17:56:12.260Z,325.0,12.5,1.94,-1.87,-0.117
2020-01-01T17:57:51.503Z,325.0,12.4,1.92,-1.92,-0.0687
2020-01-01T17:59:30.747Z,326.0,12.7,1.94,-1.8,-0.0821
2020-01-01T18:01:09.991Z,326.0,12.5,1.93,-1.8,-0.125
2020-01-01T18:02:49.235Z,326.0,12.6,1.92,-1.77,-0.199
2020-01-01T18:04:28.479Z,326.0,12.8,1.9,-1.72,-0.192
2020-01-01T18:06:07.722Z,325.0,12.6,1.99,-1.64,-0.239
2020-01-01T18:07:46.966Z,326.0,12.9,1.84,-1.74,-0.155
2020-01-01T18:09:26.210Z,326.0,12.9,1.88,-1.77,-0.186
2020-01-01T18:11:05.454Z,326.0,12.9,1.87,-1.94,-0.0366
2020-01-01T18:12:44.698Z,327.0,12.3,1.98,-1.93,-0.13
2020-01-01T18:14:23.941Z,327.0,12.3,1.98,-1.94,-0.165
2020-01-01T18:16:06.286Z,328.0,12.3,2.1,-1.97,-0.229
2020-01-01T18:17:45.530Z,328.0,12.1,2.14,-1.99,-0.226
2020-01-01T18:19:24.774Z,328.0,12.2,2.05,-1.99,-0.171
2020-01-01T18:21:04.018Z,327.0,12.3,1.98,-1.97,-0.0277
2020-01-01T18:22:43.262Z,329.0,12.3,1.96,-1.97,-0.0263
2020-01-01T18:24:22.505Z,329.0,12.4,1.93,-1.98,0.00547
2020-01-01T18:26:01.749Z,329.0,12.4,1.93,-2.01,0.0106
2020-01-01T18:27:40.993Z,329.0,12.7,1.89,-2.02,0.0701
2020-01-01T18:29:20.237Z,329.0,12.2,1.77,-2.12,0.174
2020-01-01T18:30:56.379Z,330.0,12.3,1.74,-2.14,0.128
2020-01-01T18:32:35.623Z,330.0,12.3,1.75,-2.14,-0.000446
2020-01-01T18:34:14.867Z,329.0,12.3,1.76,-2.11,-0.0232
2020-01-01T18:35:54.111Z,329.0,12.3,1.8,-2.12,0.0367
2020-01-01T18:37:33.354Z,329.0,12.2,1.79,-2.14,0.0414
2020-01-01T18:39:12.598Z,329.0,12.3,1.79,-2.15,0.0141
2020-01-01T18:40:51.842Z,329.0,12.0,1.83,-2.12,0.124
2020-01-01T18:42:31.086Z,328.0,12.4,1.78,-2.14,0.174
2020-01-01T18:44:10.330Z,329.0,12.9,1.66,-2.19,0.153
2020-01-01T18:45:49.573Z,328.0,12.2,1.65,-2.35,0.17
2020-01-01T18:47:28.817Z,328.0,12.1,1.67,-2.33,0.0784
2020-01-01T18:49:08.061Z,328.0,12.0,1.62,-2.4,0.0804
2020-01-01T18:50:47.305Z,328.0,12.5,1.45,-2.43,0.13
2020-01-01T18:52:26.549Z,329.0,12.5,1.39,-2.4,0.151
2020-01-01T18:54:05.792Z,329.0,12.5,1.3,-2.41,0.155
2020-01-01T18:55:45.036Z,329.0,12.4,1.27,-2.42,0.186
2020-01-01T18:57:27.381Z,329.0,12.5,1.32,-2.38,0.136
2020-01-01T18:59:06.625Z,329.0,12.6,1.29,-2.38,0.0728
2020-01-01T19:00:45.869Z,328.0,13.0,1.25,-2.41,-0.00386
2020-01-01T19:02:25.113Z,328.0,12.5,1.23,-2.43,0.00351
2020-01-01T19:04:04.357Z,327.0,12.4,1.35,-2.38,0.0768
2020-01-01T19:05:43.600Z,326.0,12.7,1.41,-2.3,0.138
2020-01-01T19:07:22.844Z,327.0,12.5,1.3,-2.44,0.0382
2020-01-01T19:09:02.088Z,327.0,12.5,1.35,-2.46,0.112
2020-01-01T19:10:41.332Z,328.0,12.5,1.38,-2.44,0.202
2020-01-01T19:12:20.576Z,328.0,12.5,1.42,-2.42,0.182
2020-01-01T19:13:59.819Z,327.0,12.4,1.48,-2.33,0.262
2020-01-01T19:15:39.063Z,326.0,12.4,1.62,-2.21,0.392
2020-01-01T19:17:18.307Z,326.0,12.8,1.45,-2.33,0.31
2020-01-01T19:18:57.551Z,325.0,12.4,1.42,-2.31,0.338
2020-01-01T19:20:36.795Z,326.0,12.3,1.36,-2.46,0.395
2020-01-01T19:22:16.038Z,326.0,12.2,1.54,-2.29,0.499
2020-01-01T19:23:52.181Z,326.0,12.6,1.26,-2.4,0.411
2020-01-01T19:25:31.425Z,326.0,12.6,1.13,-2.46,0.417
2020-01-01T19:27:10.668Z,324.0,12.7,1.39,-2.17,0.61
2020-01-01T19:28:49.912Z,326.0,12.8,1.03,-2.34,0.412
2020-01-01T19:30:29.156Z,325.0,12.9,1.32,-2.12,0.58
2020-01-01T19:32:08.400Z,324.0,12.6,1.6,-1.89,0.681
2020-01-01T19:33:47.643Z,326.0,13.3,1.51,-1.8,0.803
2020-01-01T19:35:26.887Z,329.0,12.7,1.28,-1.97,0.648
2020-01-01T19:37:06.131Z,328.0,13.0,1.38,-1.94,0.629
2020-01-01T19:38:45.375Z,327.0,13.0,1.42,-1.95,0.529
2020-01-01T19:40:24.619Z,327.0,12.8,1.5,-1.96,0.642
2020-01-01T19:42:03.863Z,326.0,12.4,1.59,-1.92,0.619
2020-01-01T19:43:43.106Z,327.0,12.6,1.57,-1.87,0.736
2020-01-01T19:45:22.350Z,327.0,12.6,1.68,-1.79,0.721
2020-01-01T19:47:01.594Z,328.0,12.7,1.55,-1.85,0.723
2020-01-01T19:48:40.838Z,327.0,12.6,1.53,-1.86,0.865
2020-01-01T19:50:20.081Z,327.0,13.1,1.3,-2.02,0.73
2020-01-01T19:51:59.325Z,327.0,12.9,1.28,-2.04,0.698
2020-01-01T19:53:35.468Z,325.0,12.2,1.53,-2.05,0.945
2020-01-01T19:55:14.712Z,327.0,12.5,1.41,-1.91,0.981
2020-01-01T19:56:53.955Z,325.0,12.1,1.66,-1.98,1.13
2020-01-01T19:58:33.199Z,326.0,12.3,1.55,-2.13,1.08
2020-01-01T20:01:51.687Z,326.0,12.4,1.68,-1.99,1.03
2020-01-01T20:03:30.931Z,326.0,12.4,1.53,-2.17,1.0
2020-01-01T20:05:10.174Z,325.0,12.1,1.59,-2.09,0.966
2020-01-01T20:06:49.418Z,322.0,12.7,1.69,-2.08,0.994
2020-01-01T20:08:28.662Z,324.0,12.6,1.18,-2.04,0.705
2020-01-01T20:10:07.906Z,327.0,13.0,0.227,-2.04,0.427
2020-01-01T20:11:47.150Z,325.0,13.4,0.8,-1.46,0.711
2020-01-01T20:13:26.393Z,324.0,13.1,0.654,-1.87,0.608
2020-01-01T20:15:05.637Z,323.0,12.9,0.967,-2.14,0.883
2020-01-01T20:16:44.881Z,323.0,13.2,1.26,-1.46,0.805
2020-01-01T20:18:24.125Z,324.0,13.7,1.27,-0.72,0.549
2020-01-01T20:20:03.369Z,325.0,13.8,1.17,-0.923,0.371
2020-01-01T20:21:42.612Z,326.0,13.6,1.01,-0.984,0.29
